"Scheme","DXCC","Reference","Name","Type","Lat","Long","Locator","Roc Code","Historic County","Nearest Postcode","Roc Master_post","Roc Group_hq",""
"UKBOTA","223","B/G-1017","ROC Post Bridlington Master Post","ROC Bunker","54.12382","-0.21858","IO94VC","YOR","East Riding","YO16 6XJ","true","","🗺️"
"UKBOTA","223","B/G-1018","ROC Post Wilsthorpe","ROC Bunker","54.06039","-0.21426","IO94VB","YOR","East Riding","YO15 3QL","","","🗺️"
"UKBOTA","223","B/G-1019","ROC Post Skipsea","ROC Bunker","53.97581","-0.20904","IO93VX","YOR","East Riding","YO25 8TF","","","🗺️"
"UKBOTA","223","B/G-1020","ROC Post Saltend","ROC Bunker","53.70723","-0.20971","IO93VQ","YOR","East Riding","HU12 8AX","","","🗺️"
"UKBOTA","223","B/G-1021","ROC Post Hornsea","ROC Bunker","53.92587","-0.16945","IO93VW","YOR","East Riding","HU18 1JX","","","🗺️"
"UKBOTA","223","B/G-1022","ROC Post Burton Pidsea","ROC Bunker","53.76521","-0.13320","IO93WS","YOR","East Riding","HU12 9BX","","","🗺️"
"UKBOTA","223","B/G-1023","ROC Post Flamborough","ROC Bunker","54.11613","-0.09788","IO94WC","YOR","East Riding","YO15 1AH","","","🗺️"
"UKBOTA","223","B/G-1024","ROC Post Keyingham","ROC Bunker","53.70125","-0.10195","IO93WQ","YOR","East Riding","HU12 9DP","","","🗺️"
"UKBOTA","223","B/G-1025","ROC Post Aldbrough","ROC Bunker","53.82857","-0.08100","IO93XT","YOR","East Riding","HU11 4SD","","","🗺️"
"UKBOTA","223","B/G-1026","ROC Post Sunk Island","ROC Bunker","53.63466","-0.04171","IO93XP","YOR","East Riding","HU12 0QP","","","🗺️"
"UKBOTA","223","B/G-1027","ROC Post Tunstall Master Post","ROC Bunker","53.76756","-0.01125","IO93XS","YOR","East Riding","HU12 0JQ","true","","🗺️"
"UKBOTA","223","B/G-1028","ROC Post Out Newton","ROC Bunker","53.69719","0.07283","JO03AQ","YOR","East Riding","HU19 2QZ","","","🗺️"
"UKBOTA","223","B/G-1029","ROC Post Kilnsea","ROC Bunker","53.62143","0.13792","JO03BO","YOR","East Riding","HU12 0UH","","","🗺️"
"UKBOTA","223","B/G-1030","ROC Post Sandholme Bank","ROC Bunker","52.93182","0.05288","JO02AW","LIN","Lincolnshire","PE22 0QX","","","🗺️"
"UKBOTA","223","B/G-1031","ROC Group HQ No 1 - Maidstone","ROC Bunker","51.27720","0.50757","JO01GG","MAI","Kent","ME16 0GD","","true","🗺️"
"UKBOTA","223","B/G-1032","ROC Group HQ No 2 - Horsham","ROC Bunker","51.06007","-0.32605","IO91UB","HOR","Sussex","RH12 1GZ","","true","🗺️"
"UKBOTA","223","B/G-1033","ROC Group HQ No 3 - Oxford","ROC Bunker","51.74196","-1.20338","IO91JR","OXF","Oxfordshire","OX4 2WP","","true","🗺️"
"UKBOTA","223","B/G-1034","ROC Group HQ No 4 - Colchester","ROC Bunker","51.88734","0.88295","JO01KV","COL","Essex","CO3 3PH","","true","🗺️"
"UKBOTA","223","B/G-1035","ROC Group HQ No 5 - Watford","ROC Bunker","51.66813","-0.41864","IO91SQ","BED","Hertfordshire","WD17 3PA","","true","🗺️"
"UKBOTA","223","B/G-1036","ROC Group HQ No 6 - Norwich","ROC Bunker","52.65270","1.30445","JO02PP","NOR","Norfolk","NR6 7RB","","true","🗺️"
"UKBOTA","223","B/G-1037","ROC Group HQ No 7 - Bedford","ROC Bunker","52.14148","-0.49931","IO92SD","BED","Bedfordshire","MK40 4EU","","true","🗺️"
"UKBOTA","223","B/G-1038","ROC Group HQ No 8 - Coventry","ROC Bunker","52.35839","-1.33033","IO92II","COV","Warwickshire","CV23 9EU","","true","🗺️"
"UKBOTA","223","B/G-1039","ROC Group HQ No 9 - Yeovil","ROC Bunker","50.93195","-2.64032","IO80QW","YEO","Somerset","BA20 2QS","","true","🗺️"
"UKBOTA","223","B/G-1040","ROC Group HQ No 10 - Exeter (Poltimore Park)","ROC Bunker","50.75452","-3.45889","IO80GS","EXE","Devon","EX4 0BB","","true","🗺️"
"UKBOTA","223","B/G-1041","ROC Group HQ No 11 - Truro","ROC Bunker","50.25986","-5.05853","IO70LG","EXE","Cornwall","TR1 2GH","","true","🗺️"
"UKBOTA","223","B/G-1042","ROC Group HQ No 12 - Bristol","ROC Bunker","51.43011","-2.40981","IO81TK","BRI","Gloucestershire","BA1 9DB","","true","🗺️"
"UKBOTA","223","B/G-1043","ROC Group HQ No 14 - Winchester","ROC Bunker","51.07622","-1.31073","IO91IB","WIN","Hampshire","SO23 7FF","","true","🗺️"
"UKBOTA","223","B/G-1044","ROC Group HQ No 15 - Lincoln","ROC Bunker","53.23926","-0.43412","IO93SF","LIN","Lincolnshire","LN3 4EZ","","true","🗺️"
"UKBOTA","223","B/G-1045","ROC Group HQ No 16 - Shrewsbury","ROC Bunker","52.70876","-2.74301","IO82PR","SHR","Shropshire","SY2 6BZ","","true","🗺️"
"UKBOTA","223","B/G-1046","ROC Group HQ No 18 - Leeds (Yeadon)","ROC Bunker","53.86927","-1.66851","IO93DU","YOR","West Riding","LS19 7AZ","","true","🗺️"
"UKBOTA","223","B/G-1047","ROC Group HQ No 19 - Manchester","ROC Bunker","53.44191","-2.19893","IO83VK","PRE","Lancashire","M19 2FX","","true","🗺️"
"UKBOTA","223","B/G-1048","ROC Group HQ No 20 - York","ROC Bunker","53.95683","-1.11685","IO93KW","YOR","West Riding","YO24 4HU","","true","🗺️"
"UKBOTA","223","B/G-1049","ROC Group HQ No 21 - Preston","ROC Bunker","53.82232","-2.70106","IO83PT","PRE","Lancashire","PR3 2JQ","","true","🗺️"
"UKBOTA","223","B/G-1050","ROC Group HQ No 22 - Carlisle","ROC Bunker","54.93569","-2.96378","IO84MW","CAR","Cumberland","CA6 4BX","","true","🗺️"
"UKBOTA","223","B/G-1051","ROC Group HQ No 23 - Durham","ROC Bunker","54.78026","-1.57245","IO94FS","DUR","Durham","DH1 1LF","","true","🗺️"
"UKBOTA","223","B/G-1052","ROC HQ - Bentley Priory","ROC Bunker","51.62680","-0.33400","IO91TP","BED","Middlesex","HA7 3GF","","true","🗺️"
"UKBOTA","223","B/G-1053","ROC Post Minehead","ROC Bunker","51.21611","-3.51505","IO81FF","YEO","Somerset","TA24 8SJ","","","🗺️"
"UKBOTA","223","B/G-1054","ROC Post Five Barrows","ROC Bunker","51.11652","-3.81232","IO81CC","YEO","Devon","TA24 7LE","","","🗺️"
"UKBOTA","223","B/G-1055","AAOR Abbottswood","AAOR","54.13969","-3.19543","IO84JD","","Lancashire","LA13 0PJ","","","🗺️"
"UKBOTA","223","B/G-1056","AAOR Birkenshaw","AAOR","53.74709","-1.69518","IO93DR","","West Riding","BD11 2DW","","","🗺️"
"UKBOTA","223","B/G-1057","AAOR Conisbrough","AAOR","53.46836","-1.26182","IO93IL","","West Riding","DN12 2BA","","","🗺️"
"UKBOTA","223","B/G-1058","AAOR Crownhill Fort","AAOR","50.41313","-4.13084","IO70WJ","","Devon","PL6 5BX","","","🗺️"
"UKBOTA","223","B/G-1059","AAOR Dover Castle (and Dover WW2 Tunnels)","AAOR","51.12635","1.32564","JO01PD","","Kent","CT16 1LS","","","🗺️"
"UKBOTA","223","B/G-1060","AAOR Elvaston","AAOR","52.88927","-1.38763","IO92HV","","Derbyshire","DE72 3TR","","","🗺️"
"UKBOTA","223","B/G-1061","AAOR Fort Bridgewoods","AAOR","51.35925","0.49633","JO01FI","","Kent","ME1 3AU","","","🗺️"
"UKBOTA","223","B/G-1062","AAOR Fort Fareham","AAOR","50.84080","-1.18758","IO90JU","","Hampshire","PO14 1FD","","","🗺️"
"UKBOTA","223","B/G-1063","AAOR Frodsham","AAOR","53.28419","-2.72142","IO83PG","","Cheshire","WA6 6HD","","","🗺️"
"UKBOTA","223","B/G-1064","AAOR Gosforth","AAOR","55.02694","-1.46186","IO95GA","","Northumberland","NE29 9QL","","","🗺️"
"UKBOTA","223","B/G-1065","AAOR Kirklevington Hall","AAOR","54.48983","-1.33926","IO94HL","","North Riding","TS15 9LH","","","🗺️"
"UKBOTA","223","B/G-1066","AAOR Lansdown","AAOR","51.43008","-2.41134","IO81TK","","Gloucestershire","BA1 9DB","","","🗺️"
"UKBOTA","223","B/G-1067","AAOR Lippetts Hill","AAOR","51.65444","0.01807","JO01AP","","Essex","IG10 4AL","","","🗺️"
"UKBOTA","223","B/G-1068","AAOR Mistley Heath","AAOR","51.93972","1.08573","JO01NW","","Essex","CO11 1FN","","","🗺️"
"UKBOTA","223","B/G-1069","AAOR Pendell Camp","AAOR","51.25575","-0.12555","IO91WG","","Surrey","RH1 3DL","","","🗺️"
"UKBOTA","223","B/G-1070","AAOR Ridgeway Hill","AAOR","50.67007","-2.45560","IO80SQ","","Dorset","DT3 5PR","","","🗺️"
"UKBOTA","223","B/G-1071","AAOR Stoneleigh Park","AAOR","52.34502","-1.50086","IO92FI","","Warwickshire","CV8 2TQ","","","🗺️"
"UKBOTA","223","B/G-1072","AAOR Ullenwood","AAOR","51.85515","-2.09433","IO81WU","","Gloucestershire","GL53 9QB","","","🗺️"
"UKBOTA","223","B/G-1073","AAOR Uxbridge","AAOR","51.54572","-0.46268","IO91SN","","Middlesex","UB10 0RJ","","","🗺️"
"UKBOTA","223","B/G-1074","AAOR Vange","AAOR","51.55030","0.47793","JO01FN","","Essex","SS16 4QG","","","🗺️"
"UKBOTA","223","B/G-1075","AAOR Wawne","AAOR","53.81784","-0.34430","IO93TT","","East Riding","HU7 5FD","","","🗺️"
"UKBOTA","223","B/G-1076","AAOR Worsley","AAOR","53.50235","-2.39194","IO83TM","","Lancashire","M28 2QU","","","🗺️"
"UKBOTA","223","B/G-1077","AAOR Wylde Green","AAOR","52.55091","-1.82298","IO92CN","","Warwickshire","B72 1AR","","","🗺️"
"UKBOTA","223","B/G-1078","Chain Home - Canewdon","Chain Home site","51.61801","0.74888","JO01IO","","Essex","SS4 3FR","","","🗺️"
"UKBOTA","223","B/G-1079","Chain Home - Danby Beacon","Chain Home site","54.47739","-0.87184","IO94NL","","North Riding","YO21 2LL","","","🗺️"
"UKBOTA","223","B/G-1080","Chain Home - Darsham","Chain Home site","52.29152","1.52964","JO02SG","","Suffolk","IP17 3QW","","","🗺️"
"UKBOTA","223","B/G-1081","Chain Home - Dengie","Chain Home site","51.67898","0.86976","JO01KQ","","Essex","CM0 7UH","","","🗺️"
"UKBOTA","223","B/G-1082","Chain Home - Dover (Swingate)","Chain Home site","51.13773","1.33647","JO01QD","","Kent","CT15 5DL","","","🗺️"
"UKBOTA","223","B/G-1083","Chain Home - Downderry","Chain Home site","50.36001","-4.36608","IO70TI","","Cornwall","PL11 3LW","","","🗺️"
"UKBOTA","223","B/G-1084","Chain Home - Drytree","Chain Home site","50.05266","-5.18220","IO70JB","","Cornwall","TR12 6LQ","","","🗺️"
"UKBOTA","223","B/G-1085","Chain Home - Dunkirk","Chain Home site","51.29676","0.97640","JO01LH","","Kent","ME13 9LH","","","🗺️"
"UKBOTA","223","B/G-1086","Chain Home - Great Bromley","Chain Home site","51.89731","1.05665","JO01MV","","Essex","CO7 7UT","","","🗺️"
"UKBOTA","223","B/G-1087","Chain Home - Hawks Tor","Chain Home site","50.44231","-4.04342","IO70XK","","Devon","PL7 5HP","","","🗺️"
"UKBOTA","223","B/G-1089","Chain Home - Northam","Chain Home site","51.04794","-4.21616","IO71VB","","Devon","EX39 1XR","","","🗺️"
"UKBOTA","223","B/G-1090","Chain Home - Ottercops Moss","Chain Home site","55.20063","-2.08952","IO85WE","","Northumberland","NE19 1BN","","","🗺️"
"UKBOTA","223","B/G-1091","Chain Home - Pevensey","Chain Home site","50.84187","0.33366","JO00EU","","Sussex","BN27 1SB","","","🗺️"
"UKBOTA","223","B/G-1092","Chain Home - Poling","Chain Home site","50.83694","-0.52017","IO90RU","","Sussex","BN18 9PS","","","🗺️"
"UKBOTA","223","B/G-1093","Chain Home - RAF Clee Hill","Chain Home site","52.39793","-2.60400","IO82QJ","","Shropshire","SY8 3NY","","","🗺️"
"UKBOTA","223","B/G-1094","Chain Home - Ravenscar","Chain Home site","54.39304","-0.47525","IO94SJ","","North Riding","YO13 0NG","","","🗺️"
"UKBOTA","223","B/G-1095","Chain Home - Renscombe Down (Worth Matravers)","Chain Home site","50.59451","-2.05505","IO80XO","","Dorset","BH19 3LL","","","🗺️"
"UKBOTA","223","B/G-1096","Chain Home - Ringstead","Chain Home site","50.63772","-2.35295","IO80TP","","Dorset","DT2 8NG","","","🗺️"
"UKBOTA","223","B/G-1097","Chain Home - Rye","Chain Home site","50.97458","0.80188","JO00JX","","Kent","TN31 7PG","","","🗺️"
"UKBOTA","223","B/G-1098","Chain Home - Saxmundham","Chain Home site","52.29319","1.53417","JO02SH","","Suffolk","IP17 3QW","","","🗺️"
"UKBOTA","223","B/G-1099","Chain Home - Sennen","Chain Home site","50.06350","-5.66788","IO70DB","","Cornwall","TR19 6LX","","","🗺️"
"UKBOTA","223","B/G-1100","Chain Home - Southbourne","Chain Home site","50.71660","-1.76906","IO90CR","","Hampshire","BH6 4EN","","","🗺️"
"UKBOTA","223","B/G-1101","Chain Home - St. Lawrence","Chain Home site","50.58134","-1.25278","IO90IN","","Hampshire","PO38 1XR","","","🗺️"
"UKBOTA","223","B/G-1102","Chain Home - Staxton Wold","Chain Home site","54.18578","-0.43384","IO94SE","","East Riding","YO12 4TJ","","","🗺️"
"UKBOTA","223","B/G-1103","Chain Home - Stenigot","Chain Home site","53.32632","-0.11563","IO93WH","","Lincolnshire","LN11 9RH","","","🗺️"
"UKBOTA","223","B/G-1104","Chain Home - Stoke Holy Cross","Chain Home site","52.57615","1.32955","JO02PN","","Norfolk","NR14 8NR","","","🗺️"
"UKBOTA","223","B/G-1105","Chain Home - Tower","Chain Home site","53.81293","-3.05549","IO83LT","","Lancashire","FY1 5AR","","","🗺️"
"UKBOTA","223","B/G-1106","Chain Home - Trelanvean","Chain Home site","50.03169","-5.12635","IO70KA","","Cornwall","TR12 6RJ","","","🗺️"
"UKBOTA","223","B/G-1107","Chain Home - Trerew","Chain Home site","50.38558","-5.07923","IO70LJ","","Cornwall","TR8 5JU","","","🗺️"
"UKBOTA","223","B/G-1108","Chain Home - West Beckham","Chain Home site","52.90482","1.18366","JO02OV","","Norfolk","NR25 6PL","","","🗺️"
"UKBOTA","223","B/G-1109","Chain Home - West Prawle","Chain Home site","50.22380","-3.72423","IO80DF","","Devon","TQ8 8PW","","","🗺️"
"UKBOTA","223","B/G-1110","1950s War Room Birmingham (Shirley) - Region 9","Civil Defence","52.40418","-1.82042","IO92CJ","","Warwickshire","B90 4BF","","","🗺️"
"UKBOTA","223","B/G-1111","1950s War Room Bristol (Brislington) - Region 7","Civil Defence","51.42714","-2.54425","IO81RK","","Somerset","BS4 5HE","","","🗺️"
"UKBOTA","223","B/G-1112","1950s War Room Cambridge - Region 4","Civil Defence","52.18771","0.12756","JO02BE","","Cambridgeshire","CB2 8DA","","","🗺️"
"UKBOTA","223","B/G-1113","1950s War Room Gravesend - Region 6","Civil Defence","51.43115","0.36431","JO01EK","","Kent","DA11 7LB","","","🗺️"
"UKBOTA","223","B/G-1114","1950s War Room Leeds - Region 2","Civil Defence","53.84832","-1.59275","IO93EU","","West Riding","LS16 8AA","","","🗺️"
"UKBOTA","223","B/G-1115","1950s War Room London NE - Wanstead - Region 5","Civil Defence","51.56464","0.04261","JO01AN","","Essex","E12 5HP","","","🗺️"
"UKBOTA","223","B/G-1116","1950s War Room London NW - Mill Hill - Region 5","Civil Defence","51.61586","-0.20758","IO91VO","","Middlesex","NW7 1QD","","","🗺️"
"UKBOTA","223","B/G-1117","1950s War Room London SE - Chislehurst - Region 5","Civil Defence","51.42404","0.07982","JO01AK","","Kent","BR7 6GL","","","🗺️"
"UKBOTA","223","B/G-1118","1950s War Room London SW - Cheam- Region 5","Civil Defence","51.37064","-0.22718","IO91VI","","Surrey","SM3 8ET","","","🗺️"
"UKBOTA","223","B/G-1119","1950s War Room Manchester (Cheadle) - Region 10","Civil Defence","53.39622","-2.21601","IO83VJ","","Cheshire","SK8 1DJ","","","🗺️"
"UKBOTA","223","B/G-1120","1950s War Room Newcastle (Kenton Bar) - Region 1","Civil Defence","55.00070","-1.66390","IO95EA","","Northumberland","NE3 3GH","","","🗺️"
"UKBOTA","223","B/G-1121","1950s War Room Nottingham - Region 3","Civil Defence","52.96310","-1.19827","IO92JX","","Nottinghamshire","NG8 3PY","","","🗺️"
"UKBOTA","223","B/G-1122","1950s War Room Reading - Region 6","Civil Defence","51.43892","-0.93457","IO91MK","","Berkshire","RG6 6EU","","","🗺️"
"UKBOTA","223","B/G-1123","1950s War Room Tunbridge Wells - Region 12","Civil Defence","51.12579","0.27917","JO01DD","","Kent","TN2 5FE","","","🗺️"
"UKBOTA","223","B/G-1124","1960s SRHQ - South East - Region 12 - Dover (tunnels)","Civil Defence","51.12645","1.32244","JO01PD","","Kent","CT16 1LX","","","🗺️"
"UKBOTA","223","B/G-1125","1960s SRHQ - South East - Region 5 - Guildford","Civil Defence","51.25495","-0.58993","IO91QG","","Surrey","GU2 9PR","","","🗺️"
"UKBOTA","223","B/G-1126","1960s SRHQ Eastern - Region 4 - Bawburgh","Civil Defence","52.62656","1.19741","JO02OP","","Norfolk","NR9 3LG","","","🗺️"
"UKBOTA","223","B/G-1127","1960s SRHQ Eastern - Region 4 - Hertford","Civil Defence","51.79367","0.08013","JO01AT","","Hertfordshire","CM20 2SF","","","🗺️"
"UKBOTA","223","B/G-1128","1960s SRHQ London - Region 5 - Kelvedon Hatch","Civil Defence","51.67090","0.26202","JO01DQ","","Essex","CM14 5TJ","","","🗺️"
"UKBOTA","223","B/G-1129","1960s SRHQ Midlands - Region 9 - Drakelow","Civil Defence","52.42399","-2.26613","IO82UK","","Worcestershire","DY11 5RZ","","","🗺️"
"UKBOTA","223","B/G-1130","1960s SRHQ Midlands - Region 9 - Swynnerton","Civil Defence","52.89602","-2.23185","IO82VV","","Staffordshire","ST15 0UD","","","🗺️"
"UKBOTA","223","B/G-1131","1960s SRHQ North - Region 1 (Hexham)","Civil Defence","54.97417","-2.09839","IO84WX","","Northumberland","NE46 3BS","","","🗺️"
"UKBOTA","223","B/G-1132","1960s SRHQ North - Region 1 (Shipton)","Civil Defence","54.04932","-1.17367","IO94JB","","North Riding","YO30 1BD","","","🗺️"
"UKBOTA","223","B/G-1133","1960s SRHQ North East - Region 2 - Conisbrough","Civil Defence","53.46836","-1.26182","IO93IL","","West Riding","DN12 2BA","","","🗺️"
"UKBOTA","223","B/G-1134","1960s SRHQ North Midlands - Region 3 - Loughborough","Civil Defence","52.78122","-1.20020","IO92JS","","Leicestershire","LE11 1NY","","","🗺️"
"UKBOTA","223","B/G-1135","1960s SRHQ North Midlands - Region 3- Skendleby","Civil Defence","53.21473","0.15655","JO03BF","","Lincolnshire","LN13 0AF","","","🗺️"
"UKBOTA","223","B/G-1136","1960s SRHQ North West - Region 10 - Southport","Civil Defence","53.64891","-3.00146","IO83LP","","Lancashire","PR9 0NS","","","🗺️"
"UKBOTA","223","B/G-1137","1960s SRHQ South West - Region 7 - Hope Cove","Civil Defence","50.22263","-3.80129","IO80CF","","Devon","TQ7 3DR","","","🗺️"
"UKBOTA","223","B/G-1138","1960s SRHQ South West - Region 7 - Ullenwood","Civil Defence","51.85515","-2.09433","IO81WU","","Gloucestershire","GL53 9QB","","","🗺️"
"UKBOTA","223","B/G-1139","1960s SRHQ Southern - Region 6 - Warren Row","Civil Defence","51.51845","-0.82680","IO91OM","","Berkshire","RG10 8QX","","","🗺️"
"UKBOTA","223","B/G-1140","1980s RGHQ - North West - Region 10 - Hack Green","Civil Defence","53.02723","-2.53050","IO83RA","","Cheshire","CW5 8BL","","","🗺️"
"UKBOTA","223","B/G-1141","1980s RGHQ - South East - Basingstoke","Civil Defence","51.26718","-1.08548","IO91KG","","Hampshire","RG21 7TR","","","🗺️"
"UKBOTA","223","B/G-1142","1980s RGHQ - South East - Crowborough","Civil Defence","51.04320","0.10409","JO01BB","","Sussex","TN22 3JJ","","","🗺️"
"UKBOTA","223","B/G-1143","1980s RGHQ - South West - Region 7 - Bolt Head","Civil Defence","50.22263","-3.80129","IO80CF","","Devon","TQ7 3DR","","","🗺️"
"UKBOTA","223","B/G-1144","1980s RGHQ - South West - Region 7 - Chilmark","Civil Defence","51.06933","-2.02278","IO81XB","","Wiltshire","SP3 5RW","","","🗺️"
"UKBOTA","223","B/G-1145","1980s RGHQ - South West - Region 7 - Ullenwood","Civil Defence","51.85515","-2.09433","IO81WU","","Gloucestershire","GL53 9QB","","","🗺️"
"UKBOTA","223","B/G-1146","ROTOR Radar - Bawburgh (WRK)","ROTOR Radar site","52.62656","1.19741","JO02OP","","Norfolk","NR9 3LG","","","🗺️"
"UKBOTA","223","B/G-1147","ROTOR Radar - Bawdsey (PKD)","ROTOR Radar site","51.99800","1.41759","JO01RX","","Suffolk","IP12 3AT","","","🗺️"
"UKBOTA","223","B/G-1148","ROTOR Radar - Beachy Head (HEB)","ROTOR Radar site","50.74095","0.25210","JO00DR","","Sussex","BN20 7YA","","","🗺️"
"UKBOTA","223","B/G-1149","ROTOR Radar - Bempton (RMF)","ROTOR Radar site","54.14441","-0.17666","IO94VD","","East Riding","YO15 1JF","","","🗺️"
"UKBOTA","223","B/G-1150","ROTOR Radar - Boulmer (EZS)","ROTOR Radar site","55.40585","-1.62254","IO95EJ","","Northumberland","NE66 3AS","","","🗺️"
"UKBOTA","223","B/G-1151","ROTOR Radar - Box (XOB)","ROTOR Radar site","51.41981","-2.21710","IO81VK","","Wiltshire","SN13 9NR","","","🗺️"
"UKBOTA","223","B/G-1152","ROTOR Radar - Calvo (CAL)","ROTOR Radar site","54.87790","-3.33564","IO84HV","","Cumberland","CA7 4PJ","","","🗺️"
"UKBOTA","223","B/G-1153","ROTOR Radar - Charmy Down (CHA)","ROTOR Radar site","51.43032","-2.33510","IO81TK","","Somerset","BA1 8HE","","","🗺️"
"UKBOTA","223","B/G-1154","ROTOR Radar - Chenies (HAM)","ROTOR Radar site","51.68689","-0.53312","IO91RQ","","Hertfordshire","HP5 1XB","","","🗺️"
"UKBOTA","223","B/G-1155","ROTOR Radar - Cold Hesledon (IDW)","ROTOR Radar site","54.81433","-1.35265","IO94HT","","Durham","SR7 8RL","","","🗺️"
"UKBOTA","223","B/G-1156","ROTOR Radar - Comberton (COB)","ROTOR Radar site","52.11321","-2.04814","IO82XC","","Worcestershire","WR10 3PA","","","🗺️"
"UKBOTA","223","B/G-1157","ROTOR Radar - Fairlight (GWB)","ROTOR Radar site","50.87121","0.64499","JO00HU","","Sussex","TN35 4AD","","","🗺️"
"UKBOTA","223","B/G-1158","ROTOR Radar - Foreness (WJW)","ROTOR Radar site","51.38789","1.42653","JO01RJ","","Kent","CT9 3JB","","","🗺️"
"UKBOTA","223","B/G-1159","ROTOR Radar - Goldsborough (JEX)","ROTOR Radar site","54.51272","-0.71949","IO94PM","","North Riding","YO21 3RZ","","","🗺️"
